"fips","state","mean_no2","mean_ozone"
41069,"OR",10.39324734,38.82389269
41071,"OR",11.97791568,32.0959986
42001,"PA",10.7224067,40.85082991
42003,"PA",27.19186292,37.66459357
42005,"PA",16.88434194,39.44575763
42007,"PA",19.50513671,38.59336544
42009,"PA",12.67279687,39.81927005
42011,"PA",19.28789732,38.37969093
42013,"PA",16.24645972,39.16479026
42015,"PA",8.48096681,38.94602601
42017,"PA",22.52267074,39.00613263
42019,"PA",18.67322717,38.88225043
42021,"PA",14.7998906,39.11012596
42023,"PA",9.389470508,40.54354578
42025,"PA",18.93414351,38.6584971
42027,"PA",12.64808067,39.8396863
42029,"PA",22.68239706,38.98533968
42031,"PA",15.55233527,39.48274311
42033,"PA",14.24273189,39.77536142
42035,"PA",12.55646425,39.60334739
42037,"PA",14.39531783,38.19844761
42039,"PA",14.17044429,40.15916667
42041,"PA",17.57080637,39.58275675
42043,"PA",21.05730538,38.37817345
42045,"PA",28.96980825,37.91963612
42047,"PA",12.94385317,40.39735352
42049,"PA",18.21311337,39.84551641
42051,"PA",14.83856586,39.82415195
42053,"PA",13.40412221,39.50347391
42055,"PA",11.61522764,40.64987834
42057,"PA",11.10391785,40.17447886
42059,"PA",11.02407567,40.57467261
42061,"PA",12.24124732,39.99483852
42063,"PA",13.28336167,39.37320681
42065,"PA",14.59871912,39.31061105
42067,"PA",8.690469945,38.96330489
42069,"PA",21.77739692,37.98568302
42071,"PA",20.47346032,39.2025109
42073,"PA",20.29288406,38.66066375
42075,"PA",20.46200882,38.7825146
42077,"PA",21.99213711,38.63367781
42079,"PA",18.97229214,38.24407245
42081,"PA",10.02246321,38.70365975
42083,"PA",12.80554149,40.55345136
42085,"PA",18.07257158,39.96640595
42087,"PA",11.63678887,39.72800963
42089,"PA",18.30650175,38.34198209
42091,"PA",27.00392432,38.42261513
42093,"PA",15.44474512,38.03251733
42095,"PA",21.14266932,38.18419984
42097,"PA",13.73538784,38.56603265
42099,"PA",8.981485766,38.80402126
42101,"PA",33.79940072,36.4668605
42103,"PA",15.67035244,38.37954398
42105,"PA",8.098788797,40.15119095
42107,"PA",17.06804627,38.63016748
42109,"PA",11.14161918,38.8047473
42111,"PA",14.60564545,39.79978243
42113,"PA",10.44519484,39.22429904
42115,"PA",12.87498916,38.72331805
42117,"PA",6.653813873,39.74052766
42119,"PA",11.33609282,38.76833401
42121,"PA",14.92931202,39.76661666
42123,"PA",15.10157264,39.9922052
42125,"PA",16.14681987,38.67974271
42127,"PA",14.34966525,38.62222773
42129,"PA",20.37568533,38.32565443
42131,"PA",13.19438933,38.32488246
42133,"PA",21.07091048,40.00900128
44001,"RI",22.09904916,37.87485569
44003,"RI",19.04076816,38.22775017
44005,"RI",15.23404137,38.75315396
44007,"RI",23.0581431,37.73466314
44009,"RI",12.7430345,38.45002618
45001,"SC",9.314552027,40.86778335
45003,"SC",10.09811824,40.29798429
45005,"SC",7.297090905,39.10277091
45007,"SC",16.29382983,42.79570843
45009,"SC",6.711184154,38.15227744
45011,"SC",7.345277291,39.86996926
45013,"SC",12.25805837,38.39599618
45015,"SC",10.79042683,37.29148942
45017,"SC",7.472038628,37.55266843
45019,"SC",15.90511223,37.39218563
45021,"SC",13.42201246,40.86455169
45023,"SC",9.923937248,40.31221154
45025,"SC",10.1633786,40.72502762
45027,"SC",8.457843257,38.74669887
45029,"SC",9.347858675,38.11457165
45031,"SC",10.79118541,39.88852973
45033,"SC",8.99585213,40.18515156
45035,"SC",11.19719069,37.78141209
45037,"SC",7.370528477,38.84871909
45039,"SC",8.66758353,40.33696079
45041,"SC",9.955793695,39.48716383
45043,"SC",9.663168662,38.85981729
45045,"SC",20.17224908,43.77832257
45047,"SC",10.22855018,41.31834062
45049,"SC",8.083747355,39.20439128
45051,"SC",10.85012789,39.38099574
45053,"SC",10.76123048,37.97010162
45055,"SC",10.85603359,40.61745497
45057,"SC",10.86783396,40.80501584
45059,"SC",10.09764023,40.97964637
45061,"SC",9.691634158,40.10122596
45063,"SC",13.74180114,39.74753238
45065,"SC",8.254308166,40.85215439
45067,"SC",9.99295673,39.18590214
45069,"SC",9.920137124,40.41092371
45071,"SC",7.776537419,40.19398861
45073,"SC",12.53278803,42.24573088
45075,"SC",8.205390708,38.44438887
45077,"SC",16.72313112,42.93395103
45079,"SC",18.02100044,40.00514965
45081,"SC",7.363501154,39.09411776
45083,"SC",18.7023959,42.01405204
45085,"SC",9.485205839,38.94574302
45087,"SC",11.85125579,40.82509325
45089,"SC",7.898607049,38.12780181
45091,"SC",16.24058092,40.39239909
46003,"SD",11.32832036,39.43126925
46005,"SD",10.43878012,39.08762467
46007,"SD",4.735031638,41.45824371
46009,"SD",10.14027233,39.30123923
46011,"SD",12.09318698,38.18801205
46013,"SD",9.081344812,38.60275206
46015,"SD",10.87002185,40.00607968
46017,"SD",6.60847037,40.03679918
46019,"SD",6.229853843,41.90839075
46021,"SD",6.422303272,38.86416829
46023,"SD",10.40674122,39.86972205
46025,"SD",9.222289145,38.75493872
46027,"SD",9.743985459,37.93622107
46029,"SD",9.107326726,38.46110515
46031,"SD",5.974023185,38.87068076
46033,"SD",5.582296507,41.95826429
46035,"SD",11.29438067,39.03548214
46037,"SD",8.217714747,38.60110116
46039,"SD",9.68202068,38.2023707
46041,"SD",5.493167416,39.50717124
46043,"SD",11.00589625,39.50280375
46045,"SD",7.19157491,39.30166727
46047,"SD",3.385299017,43.51311358
46049,"SD",7.443814901,39.47760081
46051,"SD",8.873739273,38.1258036
46053,"SD",8.082948799,40.19780216
46055,"SD",4.132233861,40.84336949
46057,"SD",10.10208092,38.42884859
46059,"SD",8.081128264,39.57153301
46061,"SD",11.47576721,38.74417202
46063,"SD",4.333349912,40.17928396
46065,"SD",6.137198796,40.24560917
46067,"SD",10.89883711,39.08499721
46069,"SD",6.039524914,40.04154511
46071,"SD",4.757418259,40.73470012
46073,"SD",9.536667512,39.52571999
46075,"SD",4.774029538,40.81087034
46077,"SD",10.83400219,38.53544679
46079,"SD",11.67299266,38.24407271
46081,"SD",7.945714587,42.15235922
46083,"SD",12.30004208,38.04023367
46085,"SD",6.444633856,40.418946
46087,"SD",11.94187146,38.43963767
46089,"SD",6.797030483,38.94280732
46091,"SD",7.928639631,38.13560462
46093,"SD",7.400820856,41.21919491
46095,"SD",4.524213726,40.98229976
46097,"SD",11.28731457,38.54159859
46099,"SD",14.37037848,38.63957019
46101,"SD",12.43642769,38.11084979
46103,"SD",7.069589174,41.19330371
46105,"SD",5.071678936,40.29908917
46107,"SD",6.71600293,39.84395116
46109,"SD",8.738002377,37.75269881
46111,"SD",10.88557532,39.07815689
46115,"SD",9.322659051,39.02365283
46117,"SD",4.599589995,40.77288801
46119,"SD",7.270774714,40.19189262
46121,"SD",4.527080517,41.34822363
46123,"SD",6.749383467,40.66034614
46125,"SD",11.37842822,38.2430849
46127,"SD",10.07507388,37.74738343
46129,"SD",6.92445608,39.2191506
46135,"SD",9.901840756,38.7029151
46137,"SD",4.045599563,40.90527878
47001,"TN",13.10450858,41.61055574
47003,"TN",9.948568296,40.88996943
47005,"TN",6.757505734,40.61771749
47007,"TN",8.043597107,42.77925538
47009,"TN",10.49724612,44.93005996
47011,"TN",13.68388753,42.6361776
47013,"TN",9.088413033,41.6160309
47015,"TN",6.421445752,41.60986906
47017,"TN",6.670350405,40.18658001
47019,"TN",16.26024305,43.72590908
47021,"TN",9.136495023,40.39902432
47023,"TN",5.682625098,40.40631404
47025,"TN",10.20816074,40.68996062
47027,"TN",6.268340632,40.98954485
47029,"TN",8.800538093,43.87462837
47031,"TN",9.682827489,40.32587936
47033,"TN",11.25770661,39.41325079
47035,"TN",9.25007611,41.75421416
47037,"TN",24.21404192,38.43295644
47039,"TN",6.427059591,40.40451016
47041,"TN",7.197010379,41.06303317
47043,"TN",8.318629631,40.191331
47045,"TN",13.09089621,39.39958206
47047,"TN",9.339833849,40.58285679
47049,"TN",6.536163715,41.45841755
47051,"TN",7.825045647,41.64512145
47053,"TN",10.01317442,39.86148349
47055,"TN",9.430455975,40.67812047
47057,"TN",9.119776636,42.56146333
47059,"TN",11.5325617,43.45381124
47061,"TN",6.914058946,42.1202514
47063,"TN",12.60554936,42.11909941
47065,"TN",13.48578558,41.97201502
47067,"TN",8.728852928,42.25582932
47069,"TN",6.413677832,40.54967474
47071,"TN",8.316197609,40.25416889
47073,"TN",10.11248317,42.94376374
47075,"TN",10.10756476,41.04990749
47077,"TN",5.853350623,40.39469656
47079,"TN",6.923772306,40.47223686
47081,"TN",6.19761453,40.91741838
47083,"TN",6.019824018,40.67368867
47085,"TN",6.847845247,40.70653026
47087,"TN",5.906464355,40.72649036
47089,"TN",11.80506001,44.06807909
47091,"TN",12.00016171,44.08872014
47093,"TN",16.02907075,41.89988761
47095,"TN",12.18738494,40.24712325
47097,"TN",10.70084029,41.17607865
47099,"TN",8.147296302,40.61041578
47101,"TN",6.194587781,40.71688614
47103,"TN",7.956242437,41.41697969
47105,"TN",11.09472274,44.28445453
47107,"TN",11.96366369,42.91865321
47109,"TN",6.860651788,40.37111518
47111,"TN",7.119303582,40.66344875
47113,"TN",10.0770866,40.88364239
47115,"TN",8.685450647,42.55078755
47117,"TN",8.456337887,41.2299009
47119,"TN",10.67018124,40.68787487
47121,"TN",8.991581481,43.4686188
47123,"TN",8.865650878,43.61588258
47125,"TN",10.60836934,40.4777084
47127,"TN",6.726926921,41.4141778
47129,"TN",9.599985007,41.45373767
47131,"TN",10.83760348,40.30033521
47133,"TN",5.959180784,41.41841268
47135,"TN",6.063236356,40.48339952
47137,"TN",6.393223666,41.15709108
47139,"TN",10.31084766,42.77839072
47141,"TN",9.315103378,40.37817663
47143,"TN",9.422967596,42.84845016
47145,"TN",9.854760081,43.30800545
47147,"TN",13.53884714,40.96849036
47149,"TN",13.66696009,40.95015828
47151,"TN",8.09366535,41.48153477
47153,"TN",8.299910403,42.59591998
47155,"TN",10.98632966,45.13176519
47157,"TN",23.61379389,40.01578855
47159,"TN",8.281306503,41.26223424
47161,"TN",5.980171236,41.00209658
47163,"TN",21.16917494,43.2414382
47165,"TN",13.22196371,40.92823212
47167,"TN",12.77891161,41.00997124
47169,"TN",7.389987604,41.37257437
47171,"TN",12.66153837,43.90770555
47173,"TN",10.08802467,41.81304655
47175,"TN",7.897715269,41.59596135
47177,"TN",12.13404121,39.68508996
47179,"TN",21.01677639,43.66405983
47181,"TN",7.11615779,40.17177034
47183,"TN",8.34995082,40.65803028
47185,"TN",6.890542728,41.18886521
47187,"TN",15.50107542,40.44671601
47189,"TN",12.93237466,40.44697631
48001,"TX",9.316360755,42.35253665
48003,"TX",13.55418974,44.01143791
48005,"TX",10.94077729,39.54507115
48007,"TX",13.40418727,38.119397
48009,"TX",12.64146109,43.0573978
48011,"TX",12.71812003,44.82393933
48013,"TX",11.55139814,38.09679606
48015,"TX",12.37738842,38.15059313
48017,"TX",13.64227434,44.58103683
48019,"TX",8.375347854,39.89845203
48021,"TX",7.837996651,38.54331014
48023,"TX",12.0031764,42.20877899
48025,"TX",12.42752843,37.37593305
48027,"TX",10.68348746,41.89242919
48029,"TX",17.76808171,38.60592964
48031,"TX",7.17502033,39.38864622
48033,"TX",11.41023267,42.94628267
48035,"TX",10.64775813,41.42067336
48037,"TX",9.941023407,39.91727374
48039,"TX",12.34182252,36.21140421
48041,"TX",14.75450317,40.92212616
48043,"TX",9.784563073,45.61681349
48045,"TX",12.43283602,44.28218038
48047,"TX",10.20871552,34.99527757
48049,"TX",11.40505291,42.31122281
48051,"TX",10.30241195,42.34912848
48053,"TX",7.019407126,39.63368873
48055,"TX",9.593433842,37.96224206
48057,"TX",12.43180765,36.42169994
48059,"TX",13.30208988,43.2116968
48061,"TX",14.55474301,33.11147994
48063,"TX",7.919252344,40.5169847
48065,"TX",15.31345034,44.47409684
48067,"TX",6.65236459,40.41080828
48069,"TX",16.07111123,44.71218483
48071,"TX",13.84079631,37.12424525
48073,"TX",8.157115041,41.25806379
48075,"TX",13.21153916,42.7985212
48077,"TX",11.1352658,43.33123715
48079,"TX",14.00698084,46.22800501
48081,"TX",10.64995751,43.1733108
48083,"TX",10.60717622,41.2443612
48085,"TX",17.47977157,42.65269086
48087,"TX",11.12589987,45.05232227
48089,"TX",12.75938619,36.47349261
48091,"TX",10.47283199,39.3560176
48093,"TX",11.59708393,42.65471798
48095,"TX",11.12229297,42.28992835
48097,"TX",14.36165472,43.76800319
48099,"TX",10.31495102,43.02796245
48103,"TX",12.67481596,43.7041796
48105,"TX",10.91154688,42.1663656
48107,"TX",14.29875254,43.37361134
48109,"TX",10.48314905,45.10540359
48111,"TX",16.6738656,43.11723447
48113,"TX",24.02846629,42.13486668
48115,"TX",14.64863343,43.25422383
48117,"TX",14.40228537,46.86827025
48119,"TX",9.68782746,41.36788526
48121,"TX",17.32019265,43.55865446
48123,"TX",9.600557008,36.41494388
48125,"TX",11.10168509,42.90852335
48127,"TX",11.98222297,37.22329132
48129,"TX",13.17130479,44.09187176
48131,"TX",11.61431161,35.69488923
48133,"TX",11.83181057,42.23682154
48135,"TX",15.69148491,44.56658428
48137,"TX",9.155943553,40.34498775
48139,"TX",12.73168901,41.66863171
48141,"TX",32.89457083,48.08192449
48143,"TX",12.74554992,42.90931828
48145,"TX",9.77929442,40.74737013
48147,"TX",9.728489188,41.9253794
48149,"TX",10.67980967,38.86273583
48151,"TX",11.98185529,42.3584445
48153,"TX",15.71170325,46.53539368
48155,"TX",11.87919633,42.3179947
48157,"TX",18.50301,36.55165089
48159,"TX",9.200768482,40.67370558
48161,"TX",11.21083549,40.89292594
48163,"TX",11.47590119,39.16603027
48165,"TX",15.33753507,43.58170892
48167,"TX",13.03803567,36.89051304
48169,"TX",13.7222516,45.60537163
48171,"TX",8.418510665,39.79117409
48173,"TX",12.16805148,42.65394828
48175,"TX",10.52188634,36.00569293
48177,"TX",9.698302263,37.63065478
48179,"TX",16.00158741,42.37821851
48181,"TX",12.17963642,42.8492937
48183,"TX",11.91215815,41.72248527
48185,"TX",10.78454217,39.99815594
48187,"TX",12.87483092,39.35442504
48189,"TX",16.68058347,45.73341988
48191,"TX",14.98893472,44.78668198
48193,"TX",9.188856292,40.81508857
48195,"TX",15.17124967,43.9961341
48197,"TX",12.67414754,42.39918826
48199,"TX",11.43196383,38.64822796
48201,"TX",24.953696,36.28661281
48203,"TX",8.467295266,41.06910072
48205,"TX",14.58719666,45.01861806
48207,"TX",12.69057284,42.32688198
48209,"TX",8.168984963,38.42314097
48211,"TX",13.51817815,43.21645938
48213,"TX",8.472775001,41.41965934
48215,"TX",14.69327658,33.01356725
48217,"TX",10.60794969,41.39856541
48219,"TX",16.08008448,45.48140871
48221,"TX",14.67033028,42.19378113
48223,"TX",11.20373794,41.22311578
48225,"TX",9.101834241,40.96769222
48227,"TX",13.91336187,44.00350103
48229,"TX",15.41460989,44.55903111
48231,"TX",11.23477298,41.86595908
48233,"TX",15.63237881,42.39214117
48235,"TX",11.39727891,41.83851024
48237,"TX",11.81303608,42.58790742
48239,"TX",11.02911013,36.55262165
48241,"TX",10.64320275,38.09121497
48243,"TX",10.20856485,45.00481344
48245,"TX",15.34107882,38.51910694
48247,"TX",9.659716749,34.95713697
48249,"TX",12.18238366,35.1221194
48251,"TX",15.04574253,42.22989714
48253,"TX",12.92192343,42.2313907
48255,"TX",10.44598639,37.74188762
48257,"TX",10.19939381,41.36568764
48259,"TX",8.526457112,39.76923733
48261,"TX",10.941462,34.62998124
48263,"TX",11.58779422,42.46835489
48265,"TX",10.12739686,41.07329542
48267,"TX",10.0618869,40.44297784
48269,"TX",13.87532378,45.07236259
48271,"TX",10.0593888,40.05856756
48273,"TX",13.04215011,37.22835517
48275,"TX",14.38928305,43.64670676
48277,"TX",9.550453316,41.38989326
48279,"TX",15.34390444,44.94860753
48281,"TX",7.995323649,40.3264016
48283,"TX",11.48551296,39.50089658
48285,"TX",9.371092631,37.17295865
48287,"TX",8.553503373,38.33841573
48289,"TX",9.914414126,39.85308962
48291,"TX",13.65418954,39.60952595
48293,"TX",9.632716813,40.70395881
48295,"TX",12.20844303,42.18969374
48297,"TX",11.82896643,37.32517976
48299,"TX",7.612172143,39.73024762
48301,"TX",9.754560826,44.75462631
48303,"TX",17.98087038,44.80127501
48305,"TX",15.62487889,43.9407406
48307,"TX",9.31198021,40.64245196
48309,"TX",11.59104124,42.09417058
48311,"TX",10.51024981,37.64716324
48313,"TX",11.39038952,38.47776755
48315,"TX",6.783581178,41.28634515
48317,"TX",13.95349504,43.27838207
48319,"TX",8.45249075,40.12004876
48321,"TX",9.958552303,36.30999367
48323,"TX",12.77965789,38.8555336
48325,"TX",10.84566516,39.6696976
48327,"TX",9.849507218,40.66004445
48329,"TX",16.7330209,44.05820015
48331,"TX",9.055076015,39.93790851
48333,"TX",9.301280712,40.75584305
48335,"TX",12.05240147,42.23065162
48337,"TX",12.61368207,42.42408339
48339,"TX",12.63338351,39.76506551
48341,"TX",17.84848677,42.56248824
48343,"TX",8.283496957,40.77349214
48345,"TX",11.29156545,43.25887881
48347,"TX",9.900155982,40.48083222
48349,"TX",9.955616561,40.77155633
48351,"TX",8.559901714,36.9281759
48353,"TX",11.95737636,41.96885883
48355,"TX",15.78432396,35.45864036
48357,"TX",16.33734883,39.51910128
48359,"TX",13.67607483,43.28650398
48361,"TX",14.6866967,39.4144057
48363,"TX",12.04626358,42.56248946
48365,"TX",8.431634706,40.73707306
48367,"TX",15.26866033,43.58823245
48369,"TX",15.81672126,45.49715885
48371,"TX",11.08621366,44.17218892
48373,"TX",8.974517533,40.21751471
48375,"TX",18.76181505,45.88059445
48377,"TX",9.014794199,44.11902674
48379,"TX",10.18998982,40.91950766
48381,"TX",18.20319473,45.5227137
48383,"TX",11.62927785,42.4097272
48385,"TX",8.009156439,39.90731229
48387,"TX",7.995395686,40.2668088
48389,"TX",11.26467337,46.68178933
48391,"TX",11.06107448,35.86807829
48393,"TX",13.12324771,43.72826542
48395,"TX",9.721895446,40.70242756
48397,"TX",16.88523471,42.75962533
48399,"TX",11.08116999,41.51763946
48401,"TX",10.43855521,41.5081081
48403,"TX",7.640914142,37.75892972
48405,"TX",7.820435528,38.00727315
48407,"TX",8.806772859,38.18693222
48409,"TX",13.91590435,36.77249425
48411,"TX",8.002731165,41.25270367
48413,"TX",10.67343697,41.29515652
48415,"TX",13.52181161,45.42640425
48417,"TX",10.79925125,41.99349441
48419,"TX",8.277134746,39.24818739
48421,"TX",16.34256242,44.4308643
48423,"TX",7.715210281,41.91945484
48425,"TX",13.23954452,41.17601121
48427,"TX",10.27659997,33.83688221
48429,"TX",10.5628997,41.9507579
48431,"TX",11.5700911,42.08198808
48433,"TX",11.5069507,42.24694843
48435,"TX",11.19818275,41.11007435
48437,"TX",15.37345721,44.86470328
48439,"TX",22.81410181,42.32542106
48441,"TX",14.62938027,42.34805269
48443,"TX",10.74217608,44.98180348
48445,"TX",15.45797896,44.61976424
48447,"TX",10.72916341,42.19882555
48449,"TX",10.10483569,41.14238973
48451,"TX",12.69212747,43.38439906
48453,"TX",10.5456698,41.61977871
48455,"TX",8.049288968,39.63307833
48457,"TX",10.32410847,38.27423607
48459,"TX",8.443443296,41.02602049
48461,"TX",13.26603414,44.44454904
48463,"TX",10.7225779,39.14348513
48465,"TX",12.65312529,40.78797325
48467,"TX",9.13297137,41.18148295
48469,"TX",13.01233755,35.6472396
48471,"TX",12.80597174,41.88666038
48473,"TX",14.24433586,39.01637678
48475,"TX",12.08117144,44.732043
48477,"TX",12.33441444,39.02541625
48479,"TX",13.67898333,34.45320178
48481,"TX",13.63112099,36.81721441
48483,"TX",13.5280086,41.77562008
48485,"TX",16.80380021,43.14226079
48487,"TX",13.97596258,43.34192842
48489,"TX",12.48358788,33.42289805
48491,"TX",9.127636198,41.55323246
48493,"TX",9.923565376,38.77871945
48495,"TX",12.210843,44.20800067
48497,"TX",14.59752871,43.47827082
48499,"TX",8.441418751,41.3913757
48501,"TX",14.63907943,43.78323696
48503,"TX",11.12497869,42.97243507
48505,"TX",12.15310398,34.73144625
48507,"TX",10.58173917,39.11164155
49001,"UT",12.4305483,47.45858363
49005,"UT",23.29885753,43.0556705
49007,"UT",12.6824424,47.3815145
49009,"UT",11.47427536,47.29823776
49011,"UT",33.6312598,43.41379885
49013,"UT",11.12300552,46.95769444
49015,"UT",16.50665294,46.50047105
49017,"UT",13.33557862,46.32399905
49019,"UT",10.09574418,47.58855306
49021,"UT",12.16273359,47.52169405
49023,"UT",20.2920453,46.7057333
49025,"UT",12.20123978,47.92315531
49027,"UT",18.74960404,46.62224122
49029,"UT",18.74130473,46.71707721
49031,"UT",11.85144532,46.45019499
49033,"UT",12.93829428,46.00124252
49035,"UT",35.35990947,43.4688491
49037,"UT",13.87356819,46.72412969
49039,"UT",16.9329822,46.60163495
49041,"UT",17.11949622,46.42201559
49043,"UT",25.61043182,45.7760499
49045,"UT",14.03457466,45.66537148
49047,"UT",15.10753631,46.85428442
49049,"UT",30.6776207,43.67368624
49051,"UT",19.35831921,46.87512388
49055,"UT",13.64336032,46.97496578
50001,"VT",9.050035923,37.9366415
50003,"VT",12.23256999,37.936893
50005,"VT",12.3666621,37.94072475
50007,"VT",13.82542814,37.73421039
50009,"VT",11.54192901,38.63871579
50011,"VT",10.93846989,37.78732296
50013,"VT",9.510282932,39.07302568
50015,"VT",10.72672172,38.56896442
50017,"VT",10.57865081,36.54153506
50019,"VT",10.2336612,37.73292819
50021,"VT",11.81952266,37.35968659
50023,"VT",11.92435449,37.28330967
50025,"VT",11.33599924,37.46291221
50027,"VT",11.94428229,36.22234692
51001,"VA",14.67434647,40.3652039
51003,"VA",12.77501833,41.85133715
51005,"VA",17.84141403,40.14479932
51007,"VA",8.961607922,41.26194558
51009,"VA",10.74464909,40.64536227
51011,"VA",10.97689674,40.65930496
51013,"VA",29.90471202,39.22816492
51015,"VA",16.35022556,41.97446903
51017,"VA",12.00199091,41.52246598
51019,"VA",10.4845797,40.48752872
51021,"VA",11.63898378,42.50560569
51023,"VA",14.56567072,40.56937347
51025,"VA",8.772499255,40.85053057
51027,"VA",9.562206461,42.01778327
51029,"VA",8.513720731,40.94151089
51031,"VA",9.861732119,40.36900953
51033,"VA",11.20345892,39.77679472
51035,"VA",13.33082982,41.92423621
51036,"VA",10.78279669,40.10762591
51037,"VA",8.842234262,40.59829858
51041,"VA",18.54090025,40.28336532
51043,"VA",13.62943914,40.02854487
51045,"VA",10.6538592,42.69962621
51047,"VA",8.910329305,40.88032948
51049,"VA",9.148511961,40.61700542
51051,"VA",12.4338741,41.94867473
51053,"VA",11.2040893,40.77019751
51057,"VA",12.93988976,39.56253493
51059,"VA",25.78496227,39.22401287
51061,"VA",11.5557791,39.7750534
51063,"VA",10.61789923,42.60641808
51065,"VA",9.213292377,41.13622077
51067,"VA",9.650106692,41.42224391
51069,"VA",12.86128541,40.12561547
51071,"VA",10.96519558,43.44162615
51073,"VA",20.08374836,40.05929214
51075,"VA",12.87390495,41.26837231
51077,"VA",12.96965424,42.56225168
51079,"VA",11.66939041,44.00573915
51081,"VA",10.29276309,41.10451498
51083,"VA",9.651319902,40.57681288
51085,"VA",14.98205307,40.3002672
51087,"VA",25.79542901,40.42744522
51089,"VA",12.55003239,41.30029849
51091,"VA",12.05046325,42.11721509
51093,"VA",14.30070231,40.09697829
51095,"VA",17.72181069,40.04939837
51097,"VA",10.14308993,39.98693306
51099,"VA",14.10966495,39.55573262
51101,"VA",13.92290697,40.0847151
51103,"VA",14.22664963,40.57663356
51105,"VA",10.7596854,42.18508544
51107,"VA",17.28718753,39.4189016
51109,"VA",10.95983568,42.01029779
51111,"VA",8.216652102,40.42690098
51113,"VA",10.37575619,44.20038495
51115,"VA",15.00625767,40.32546058
51117,"VA",9.208231422,40.75864159
51119,"VA",12.53890749,40.1125367
51121,"VA",14.66691527,41.25034291
51125,"VA",10.46117297,41.32070281
51127,"VA",14.01633586,40.13500769
51131,"VA",13.75057466,39.92779376
51133,"VA",10.66649559,40.32054222
51135,"VA",11.31047525,40.80056041
51137,"VA",8.490625505,41.55300656
51139,"VA",10.14813389,44.31989866
51141,"VA",10.46134554,41.44525484
51143,"VA",9.325830627,40.9224087
51145,"VA",10.39925501,41.466768
51147,"VA",10.91070486,40.36908366
51149,"VA",14.41957104,40.22085344
51153,"VA",19.15169508,39.04896449
51155,"VA",15.66939156,42.26933177
51157,"VA",9.686290263,42.47358105
51159,"VA",10.89663993,40.14011913
51161,"VA",16.49860281,41.64733002
51163,"VA",12.5091074,40.4057584
51165,"VA",17.50797931,42.90609286
51167,"VA",11.95400518,42.52890536
51169,"VA",12.5864417,43.08743834
51171,"VA",11.18779707,42.35231951
51173,"VA",11.28056113,42.35867336
51175,"VA",9.916485389,40.40080999
51177,"VA",12.1436087,39.515478
51179,"VA",16.03738042,39.72258686
51181,"VA",13.7756249,40.23026412
51183,"VA",12.17027252,40.46519682
51185,"VA",14.23538623,41.82573709
51187,"VA",11.96227096,41.89249794
51191,"VA",14.10908161,42.98184716
51193,"VA",11.40276417,39.82525066
51195,"VA",15.48010798,42.98313755
51197,"VA",12.32495658,42.08933217
51199,"VA",17.78348059,40.10689015
51510,"VA",31.15719205,38.44226174
51520,"VA",26.44457762,42.42341333
51540,"VA",25.29217739,40.99955625
51550,"VA",22.7870165,40.10846987
51590,"VA",21.60364843,39.61451263
51600,"VA",23.91266951,39.04699848
51610,"VA",26.68985671,38.97146118
51630,"VA",18.31804272,40.02569683
51650,"VA",20.12520314,39.9704958
51680,"VA",18.52803467,40.01279551
51683,"VA",18.83841825,39.30123883
51690,"VA",14.09893295,39.44889857
51700,"VA",20.11707902,40.0052202
51710,"VA",25.00361741,39.66858058
51735,"VA",15.92184517,40.19762097
51740,"VA",25.34451699,39.65799321
51750,"VA",21.54937551,39.78234165
51760,"VA",28.05950741,40.41015158
51770,"VA",20.82645303,38.55368524
51800,"VA",17.26856923,40.12163266
51810,"VA",22.19319429,40.05729091
51830,"VA",19.24388473,39.8874373
51840,"VA",21.41533632,39.76658445
53001,"WA",11.09791902,38.05863451
53003,"WA",11.15676634,40.17237762
53005,"WA",14.09912062,36.90770631
53007,"WA",13.93295681,39.84093274
53009,"WA",9.27350058,37.99888838
53011,"WA",17.61053215,32.57960737
53013,"WA",12.82017605,43.85812002
53015,"WA",11.47039089,33.67307079
53017,"WA",11.78769333,35.547695
53019,"WA",8.990998767,38.43026388
53021,"WA",13.15786028,40.96798659
53023,"WA",11.87663915,39.66723737
53025,"WA",11.99158644,38.50972228
53027,"WA",10.63853737,33.08512922
53029,"WA",10.67619781,28.92596476
53031,"WA",10.91544498,30.76884318
53033,"WA",23.11247361,35.32530908
53035,"WA",17.15953771,34.80611473
53037,"WA",16.96457676,43.60457938
53039,"WA",12.76781448,36.1314609
53041,"WA",11.22321464,33.59713413
53043,"WA",10.49200932,39.08739573
53045,"WA",11.63338245,31.41162667
53047,"WA",11.479656,37.78161008
53049,"WA",12.89415445,33.31945095
53051,"WA",9.598979931,38.87682136
53053,"WA",19.9935776,36.9074028
53055,"WA",8.263340127,38.69393468
53057,"WA",10.50384132,36.27911302
53059,"WA",12.50436404,35.47393258
53061,"WA",17.62430082,34.61832901
53063,"WA",12.71738907,41.2348059
53065,"WA",8.167562245,38.05781095
53067,"WA",16.86108579,37.51222062
53069,"WA",10.42926979,33.25924847
53071,"WA",13.11793864,38.77504524
53073,"WA",10.70269683,33.66136059
53075,"WA",12.41374519,41.30515155
53077,"WA",13.70534272,38.55230499
54001,"WV",10.21654916,40.46987395
54003,"WV",15.22879003,39.57105944
54005,"WV",10.31971153,41.11133713
54007,"WV",9.684643144,37.50042898
54009,"WV",13.4746686,38.98310862
54011,"WV",15.59895022,39.99198329
